time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1760500800,112067,112739,111825,112643,111324.4984331069,115079.97647058824,115079.97647058824,114781.11046433172,100777.20083834199,114367.25347958287,118680.04470588236,118680.04470588236,113306.86933973776,108519.82570793774,105645.64122010386,110357.98117647058,110357.98117647058,112655.18765875186,117098.26636243577,112160.06244147978,113776.98117647058,113776.98117647058,112655.18765875186,114781.11046433172,-10
1760515200,112628,113584,111838,112003,111324.4984331069,115079.97647058824,115079.97647058824,114781.11046433172,100777.20083834199,114367.25347958287,118680.04470588236,118680.04470588236,113306.86933973776,108519.82570793774,105613.61191652654,110258.9905882353,110258.9905882353,112655.18765875186,117098.26636243577,111964.34113787476,113547.58352941176,113547.58352941176,112655.18765875186,114781.11046433172,-15
1760529600,112003,112308,110464,110860,111324.4984331069,115079.97647058824,115079.97647058824,114781.11046433172,100777.20083834199,114367.25347958287,118680.04470588236,118680.04470588236,113306.86933973776,108519.82570793774,105465.21000732128,110075.31764705882,110075.31764705882,112655.18765875186,117098.26636243577,111560.98776390648,113176.64941176471,113176.64941176471,112655.18765875186,114781.11046433172,-15
1760544000,110869,111597,110217,111347,111324.4984331069,115079.97647058824,115079.97647058824,114781.11046433172,100777.20083834199,114367.25347958287,118680.04470588236,118680.04470588236,113306.86933973776,108519.82570793774,105469.25786270623,109991.06117647058,109991.06117647058,112446.01167861234,117098.26636243577,111201.13763306949,112843.08941176471,112843.08941176471,112446.01167861234,114781.11046433172,-15
1760558400,111334,111597,110547,110804,110753.67531808818,114428.29647058823,114428.29647058823,114010.77300155436,100777.20083834199,113963.74955176095,118290.84941176469,118290.84941176469,113281.70176661084,108519.82570793774,105279.66210087038,109791.65647058823,109791.65647058823,112446.01167861234,117098.26636243577,110734.79099575564,112410.54588235295,112410.54588235295,112446.01167861234,114010.77300155436,-20
1760572800,110804,111902,110412,111371,110753.67531808818,114428.29647058823,114428.29647058823,114010.77300155436,100777.20083834199,113963.74955176095,118290.84941176469,118290.84941176469,113281.70176661084,108519.82570793774,105165.9525942953,109652.00941176471,109652.00941176471,112446.01167861234,117098.26636243577,110343.73824625016,111998.80705882353,111998.80705882353,112446.01167861234,114010.77300155436,-15
1760587200,111405,111798,110557,110622,110753.67531808818,114428.29647058823,114428.29647058823,114010.77300155436,100777.20083834199,113963.74955176095,118290.84941176469,118290.84941176469,113281.70176661084,108519.82570793774,104993.3718560463,109466.98588235294,109466.98588235294,112446.01167861234,117098.26636243577,109826.18652571228,111458.90588235293,111458.90588235293,112446.01167861234,114010.77300155436,-15
1760601600,110612,111744,109672,111444,110753.67531808818,114428.29647058823,114428.29647058823,114010.77300155436,100777.20083834199,113963.74955176095,118290.84941176469,118290.84941176469,113281.70176661084,108519.82570793774,104939.58609900354,109372.85647058823,109372.85647058823,112446.01167861234,117098.26636243577,109453.07706579751,111100.28470588235,111100.28470588235,112446.01167861234,114010.77300155436,-15
1760616000,111445,112012,108416,108599,110753.67531808818,114428.29647058823,114428.29647058823,114010.77300155436,100777.20083834199,113963.74955176095,118290.84941176469,118290.84941176469,113281.70176661084,108519.82570793774,104644.71066856936,109089.33647058823,109089.33647058823,112446.01167861234,117098.26636243577,108748.08969228061,110516.4588235294,110516.4588235294,112446.01167861234,114010.77300155436,-15
1760630400,108583,109303,107625,108230,110753.67531808818,114428.29647058823,114428.29647058823,114010.77300155436,100777.20083834199,113963.74955176095,118290.84941176469,118290.84941176469,111102.13136831053,108519.82570793774,104450.37196616417,108859.12470588235,108859.12470588235,110084.24690534132,117098.26636243577,107786.05858521991,109761.26352941176,109761.26352941176,110084.24690534132,114010.77300155436,-15
1760644800,108245,108531,107450,108206,110753.67531808818,114428.29647058823,114428.29647058823,111698.23661968474,100777.20083834199,113289.02377058669,117681.64235294118,117681.64235294118,110278.83627057406,108519.82570793774,104255.15572015174,108633.93411764706,108633.93411764706,109765.4435549598,115886.51421191295,107080.41117323397,109208.83529411764,109208.83529411764,109765.4435549598,111698.23661968474,-40
1760659200,108206,109252,107935,109186,110753.67531808818,114428.29647058823,114428.29647058823,111698.23661968474,100777.20083834199,113289.02377058669,117681.64235294118,117681.64235294118,110278.83627057406,108519.82570793774,104312.72316097033,108567.8305882353,108567.8305882353,109765.4435549598,115886.51421191295,106722.13185897454,108888.67529411765,108888.67529411765,109765.4435549598,111698.23661968474,-25
1760673600,109199,109261,105541,105615,110753.67531808818,114428.29647058823,114428.29647058823,111698.23661968474,100777.20083834199,113289.02377058669,117681.64235294118,117681.64235294118,110278.83627057406,108519.82570793774,104025.74189104697,108252.75764705882,108252.75764705882,109765.4435549598,115886.51421191295,106027.10562172666,108342.16,108342.16,109765.4435549598,111698.23661968474,-25
1760688000,105615,106585,103530,105706,110753.67531808818,114428.29647058823,114428.29647058823,111698.23661968474,100777.20083834199,113289.02377058669,117681.64235294118,117681.64235294118,108530.47714520818,108519.82570793774,103714.79276830042,107935.3482352941,107935.3482352941,107017.26521940687,115886.51421191295,104982.35425436545,107562.95294117647,107562.95294117647,107017.26521940687,111698.23661968474,-25
1760702400,105699,106861,104529,106821,110753.67531808818,114428.29647058823,114428.29647058823,109410.9438200343,100777.20083834199,113289.02377058669,117681.64235294118,117681.64235294118,108530.47714520818,108519.82570793774,103582.76556879694,107738.41176470589,107738.41176470589,107017.26521940687,115886.51421191295,104357.44647583622,107040.56235294118,107040.56235294118,107017.26521940687,109410.9438200343,-25
1760716800,106820,107535,106094,106472,110753.67531808818,114428.29647058823,114428.29647058823,109410.9438200343,100777.20083834199,113289.02377058669,117681.64235294118,117681.64235294118,108530.47714520818,108519.82570793774,103543.65608507673,107583.37882352942,107583.37882352942,107017.26521940687,115886.51421191295,103915.83042808909,106633.82823529412,106633.82823529412,107017.26521940687,109410.9438200343,-15
1760731200,106472,107480,106369,106476,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,112474.21070870868,116997.64235294118,116997.64235294118,108530.47714520818,108519.82570793774,103435.69243092129,107403.64470588235,107403.64470588235,107017.26521940687,113268.12033963345,103771.0096211333,106418.34588235292,106418.34588235292,107017.26521940687,109410.9438200343,-40
1760745600,106470,107341,106368,107121,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,112474.21070870868,116997.64235294118,116997.64235294118,108530.47714520818,108519.82570793774,103440.38041272672,107301.80235294119,107301.80235294119,107017.26521940687,113268.12033963345,103811.55424396666,106325.21176470589,106325.21176470589,107017.26521940687,109410.9438200343,-25
1760760000,107116,107534,106488,106737,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,112474.21070870868,116997.64235294118,116997.64235294118,108530.47714520818,108519.82570793774,103520.36486820062,107229.43294117646,107229.43294117646,107017.26521940687,113268.12033963345,103655.50952582758,106125.92235294118,106125.92235294118,107017.26521940687,109410.9438200343,-25
1760774400,106730,107262,106675,107260,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,112474.21070870868,116997.64235294118,116997.64235294118,108530.47714520818,108519.82570793774,103666.30702786447,107209.02823529411,107209.02823529411,107017.26521940687,113268.12033963345,103414.70842883302,105894.41882352941,105894.41882352941,107017.26521940687,109410.9438200343,-25
1760788800,107254,107341,106802,106988,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,112474.21070870868,116997.64235294118,116997.64235294118,108530.47714520818,108519.82570793774,103836.68055823796,107195.58588235294,107195.58588235294,107017.26521940687,113268.12033963345,103114.23643577067,105622.51294117646,105622.51294117646,107017.26521940687,109410.9438200343,-25
1760803200,106990,107123,106520,107123,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,112474.21070870868,116997.64235294118,116997.64235294118,108530.47714520818,108519.82570793774,104154.78154578076,107250.56470588237,107250.56470588237,107017.26521940687,113268.12033963345,102960.56538921295,105451.5694117647,105451.5694117647,107017.26521940687,109410.9438200343,-15
1760817600,107119,107354,106892,107220,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,111661.17769573635,116217.01647058822,116217.01647058822,108530.47714520818,108519.82570793774,104302.31943573516,107244.56705882352,107244.56705882352,107017.26521940687,111338.18317251677,103002.77778875756,105420.65176470588,105420.65176470588,107017.26521940687,109410.9438200343,-45
1760832000,107214,107379,106766,107297,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,111661.17769573635,116217.01647058822,116217.01647058822,108530.47714520818,108519.82570793774,104302.00076739733,107177.85647058823,107177.85647058823,107017.26521940687,111338.18317251677,103165.23216386444,105462.38588235294,105462.38588235294,107017.26521940687,109410.9438200343,-25
1760846400,107318,107318,106582,106790,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,111661.17769573635,116217.01647058822,116217.01647058822,108530.47714520818,108519.82570793774,104031.35969673013,106946.34588235294,106946.34588235294,107017.26521940687,111338.18317251677,103253.54830886869,105457.72941176471,105457.72941176471,107017.26521940687,109410.9438200343,-25
1760860800,106808,108260,106137,107807,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,111661.17769573635,116217.01647058822,116217.01647058822,108530.47714520818,108519.82570793774,103853.04368173609,106786.20470588235,106786.20470588235,107017.26521940687,111338.18317251677,103576.6210227515,105633.53176470588,107690.44250666027,107017.26521940687,109410.9438200343,-25
1760875200,107820,108649,107407,108529,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,111661.17769573635,116217.01647058822,116217.01647058822,108530.47714520818,108519.82570793774,103667.92345296545,106616.06823529412,106616.06823529412,107034.96527751192,111338.18317251677,104048.19978880233,105943.01882352942,107837.8378582565,107034.96527751192,109410.9438200343,-25
1760889600,108529,109488,108294,108967,109710.87277448906,113554.63764705883,113554.63764705883,109410.9438200343,100777.20083834199,111661.17769573635,116217.01647058822,116217.01647058822,108530.47714520818,108519.82570793774,103614.01265459032,106559.7388235294,109505.46499246849,107974.39863214038,111338.18317251677,104502.18128526192,106309.65647058823,108117.13165591455,107974.39863214038,109410.9438200343,-15
1760904000,108956,109406,108521,108684,109170.19594641982,113115.42352941177,113115.42352941177,109410.9438200343,100777.20083834199,111012.08545066367,115571.35294117648,115571.35294117648,108530.47714520818,108519.82570793774,103520.19984298508,106470.50117647059,106470.50117647059,107974.39863214038,111338.18317251677,104959.95422017568,106656.1717647059,108352.38930923611,107974.39863214038,109410.9438200343,-15
1760918400,108683,110436,107452,110166,109170.19594641982,113115.42352941177,113115.42352941177,109410.9438200343,100777.20083834199,111012.08545066367,115571.35294117648,115571.35294117648,108530.47714520818,108519.82570793774,103530.48581966614,106478.79058823528,109427.09535680442,107974.39863214038,111338.18317251677,105422.34472762719,107051.37647058825,108680.40821354931,107974.39863214038,109410.9438200343,-15
1760932800,110166,111436,110001,111214,109170.19594641982,113115.42352941177,113115.42352941177,109410.9438200343,100777.20083834199,111012.08545066367,115571.35294117648,115571.35294117648,108548.09543448224,108519.82570793774,103600.10214565528,106550.02117647059,109499.9402072859,110069.89857438797,111338.18317251677,106198.7780861785,107809.96705882352,109421.15603146853,110069.89857438797,109410.9438200343,-15
1760947200,111218,111673,110677,111051,109170.19594641982,113115.42352941177,113115.42352941177,109410.9438200343,100777.20083834199,111012.08545066367,115571.35294117648,115571.35294117648,109256.73147487636,108519.82570793774,103657.8553278224,106608.57647058823,109559.29761335407,110069.89857438797,111338.18317251677,106881.58041626804,108507.91294117647,110134.2454660849,110069.89857438797,109410.9438200343,-15
1760961600,111058,111717,110621,111182,109170.19594641982,113115.42352941177,113115.42352941177,109410.9438200343,100777.20083834199,111012.08545066367,115571.35294117648,115571.35294117648,109256.73147487636,108519.82570793774,103762.61797805552,106710.4494117647,109658.28084547387,110069.89857438797,111338.18317251677,107653.51932936559,109268.90588235295,110884.2924353403,110069.89857438797,109410.9438200343,-15
